YEAR,MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,TOTAL_ADD_GTIME,DIV_AIRPORT_LANDINGS
2018,10,1,19393,5644,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,810,809,-1,0,0,-1,0800-0859,10,819,907,3,925,910,-15,0,0,-1,0900-0959,0,,0,75,61,1,325,,,,,,,0
2018,10,1,19393,6050,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1840,1837,-3,0,0,-1,1800-1859,7,1844,1932,4,1955,1936,-19,0,0,-2,1900-1959,0,,0,75,59,1,325,,,,,,,0
2018,10,1,19393,6071,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1115,1113,-2,0,0,-1,1100-1159,13,1126,1212,4,1225,1216,-9,0,0,-1,1200-1259,0,,0,70,63,1,325,,,,,,,0
2018,10,1,19393,6180,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1645,1647,2,2,0,0,1600-1659,9,1656,1745,5,1750,1750,0,0,0,0,1700-1759,0,,0,65,63,1,325,,,,,,,0
2018,10,1,19393,6324,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1400,1358,-2,0,0,-1,1400-1459,10,1408,1455,4,1515,1459,-16,0,0,-2,1500-1559,0,,0,75,61,1,325,,,,,,,0
2018,10,1,19393,6888,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,930,926,-4,0,0,-1,0900-0959,10,936,1025,14,1045,1039,-6,0,0,-1,1000-1059,0,,0,75,73,1,325,,,,,,,0
2018,10,1,19393,5912,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,92,1115,1106,-9,0,0,-1,1100-1159,16,1122,1305,3,1335,1308,-27,0,0,-2,1300-1359,0,,0,140,122,1,817,,,,,,,0
2018,10,1,19393,1471,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,710,705,-5,0,0,-1,0700-0759,13,718,825,4,830,829,-1,0,0,-1,0800-0859,0,,0,80,84,1,369,,,,,,,0
2018,10,1,19393,1693,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,820,818,-2,0,0,-1,0800-0859,13,831,930,4,945,934,-11,0,0,-1,0900-0959,0,,0,85,76,1,369,,,,,,,0
2018,10,1,19393,2971,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1615,1627,12,12,0,0,1600-1659,20,1647,1753,4,1735,1757,22,22,1,1,1700-1759,0,,0,80,90,1,369,7,0,10,0,5,,0
2018,10,1,19393,3626,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1940,1939,-1,0,0,-1,1900-1959,19,1958,2056,7,2105,2103,-2,0,0,-1,2100-2159,0,,0,85,84,1,369,,,,,,,0
2018,10,1,19393,4410,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1335,1340,5,5,0,0,1300-1359,9,1349,1456,5,1450,1501,11,11,0,0,1400-1459,0,,0,75,81,1,369,,,,,,,0
2018,10,1,19393,6900,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1115,1113,-2,0,0,-1,1100-1159,16,1129,1225,2,1240,1227,-13,0,0,-1,1200-1259,0,,0,85,74,1,369,,,,,,,0
2018,10,1,19393,1576,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,91,725,719,-6,0,0,-1,0700-0759,14,733,823,5,840,828,-12,0,0,-1,0800-0859,0,,0,75,69,1,326,,,,,,,0
2018,10,1,19393,5077,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,91,1805,1937,92,92,1,6,1800-1859,9,1946,2034,6,1920,2040,80,80,1,5,1900-1959,0,,0,75,63,1,326,0,0,0,0,80,,0
2018,10,1,19393,5781,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,91,2015,2030,15,15,1,1,2000-2059,23,2053,2144,6,2135,2150,15,15,1,1,2100-2159,0,,0,80,80,1,326,8,0,0,0,7,,0
2018,10,1,19393,5996,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,91,1540,1538,-2,0,0,-1,1500-1559,14,1552,1641,12,1700,1653,-7,0,0,-1,1700-1759,0,,0,80,75,1,326,,,,,,,0
2018,10,1,19393,6442,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,91,1040,1047,7,7,0,0,1000-1059,8,1055,1144,6,1205,1150,-15,0,0,-1,1200-1259,0,,0,85,63,1,326,,,,,,,0
2018,10,1,19393,330,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1010,1016,6,6,0,0,1000-1059,11,1027,1114,3,1120,1117,-3,0,0,-1,1100-1159,0,,0,70,61,1,296,,,,,,,0
2018,10,1,19393,381,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1805,1801,-4,0,0,-1,1800-1859,10,1811,1856,4,1915,1900,-15,0,0,-1,1900-1959,0,,0,70,59,1,296,,,,,,,0
2018,10,1,19393,1131,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,715,712,-3,0,0,-1,0700-0759,9,721,806,3,825,809,-16,0,0,-2,0800-0859,0,,0,70,57,1,296,,,,,,,0
2018,10,1,19393,2996,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1710,1709,-1,0,0,-1,1700-1759,15,1724,1809,6,1820,1815,-5,0,0,-1,1800-1859,0,,0,70,66,1,296,,,,,,,0
2018,10,1,19393,3008,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,2020,2019,-1,0,0,-1,2000-2059,13,2032,2115,2,2120,2117,-3,0,0,-1,2100-2159,0,,0,60,58,1,296,,,,,,,0
2018,10,1,19393,3566,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1310,1324,14,14,0,0,1300-1359,10,1334,1419,3,1415,1422,7,7,0,0,1400-1459,0,,0,65,58,1,296,,,,,,,0
2018,10,1,19393,5528,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1925,1925,0,0,0,0,1900-1959,14,1939,2023,3,2030,2026,-4,0,0,-1,2000-2059,0,,0,65,61,1,296,,,,,,,0
2018,10,1,19393,5995,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,1440,1446,6,6,0,0,1400-1459,15,1501,1545,4,1545,1549,4,4,0,0,1500-1559,0,,0,65,63,1,296,,,,,,,0
2018,10,1,19393,6896,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,California,91,800,757,-3,0,0,-1,0800-0859,10,807,854,3,910,857,-13,0,0,-1,0900-0959,0,,0,70,60,1,296,,,,,,,0
2018,10,1,19393,2618,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,87,850,846,-4,0,0,-1,0800-0859,9,855,1109,5,1135,1114,-21,0,0,-2,1100-1159,0,,0,105,88,1,574,,,,,,,0
2018,10,1,19393,989,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1815,1812,-3,0,0,-1,1800-1859,11,1823,1915,3,1935,1918,-17,0,0,-2,1900-1959,0,,0,80,66,1,358,,,,,,,0
2018,10,1,19393,2601,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1555,1551,-4,0,0,-1,1500-1559,7,1558,1653,3,1715,1656,-19,0,0,-2,1700-1759,0,,0,80,65,1,358,,,,,,,0
2018,10,1,19393,3370,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,720,715,-5,0,0,-1,0700-0759,10,725,823,4,835,827,-8,0,0,-1,0800-0859,0,,0,75,72,1,358,,,,,,,0
2018,10,1,19393,3640,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1110,1108,-2,0,0,-1,1100-1159,16,1124,1220,3,1230,1223,-7,0,0,-1,1200-1259,0,,0,80,75,1,358,,,,,,,0
2018,10,1,19393,5965,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1930,1930,0,0,0,0,1900-1959,13,1943,2033,3,2045,2036,-9,0,0,-1,2000-2059,0,,0,75,66,1,358,,,,,,,0
2018,10,1,19393,6145,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,2100,2209,69,69,1,4,2100-2159,10,2219,2312,3,2220,2315,55,55,1,3,2200-2259,0,,0,80,66,1,358,55,0,0,0,0,25,0
2018,10,1,19393,6798,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1455,1455,0,0,0,0,1400-1459,14,1509,1603,3,1615,1606,-9,0,0,-1,1600-1659,0,,0,80,71,1,358,,,,,,,0
2018,10,1,19393,6802,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,825,827,2,2,0,0,0800-0859,13,840,940,3,945,943,-2,0,0,-1,0900-0959,0,,0,80,76,1,358,,,,,,,0
2018,10,1,19393,6974,10800,1080003,32575,BUR,"Burbank, CA",CA,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,91,1010,1008,-2,0,0,-1,1000-1059,9,1017,1110,3,1130,1113,-17,0,0,-2,1100-1159,0,,0,80,65,1,358,,,,,,,0
2018,10,1,19393,3271,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,1330,1328,-2,0,0,-1,1300-1359,15,1343,1527,3,1540,1530,-10,0,0,-1,1500-1559,0,,0,250,242,1,1670,,,,,,,0
2018,10,1,19393,6315,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,830,826,-4,0,0,-1,0800-0859,29,855,1031,5,1045,1036,-9,0,0,-1,1000-1059,0,,0,255,250,1,1670,,,,,,,0
2018,10,1,19393,3288,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,1125,1121,-4,0,0,-1,1100-1159,15,1136,1227,4,1240,1231,-9,0,0,-1,1200-1259,0,,0,75,70,1,289,,,,,,,0
2018,10,1,19393,3374,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,840,837,-3,0,0,-1,0800-0859,13,850,942,4,1000,946,-14,0,0,-1,1000-1059,0,,0,80,69,1,289,,,,,,,0
2018,10,1,19393,3575,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,2225,2223,-2,0,0,-1,2200-2259,14,2237,2325,3,2340,2328,-12,0,0,-1,2300-2359,0,,0,75,65,1,289,,,,,,,0
2018,10,1,19393,4047,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,1935,1930,-5,0,0,-1,1900-1959,22,1952,2041,4,2040,2045,5,5,0,0,2000-2059,0,,0,65,75,1,289,,,,,,,0
2018,10,1,19393,4197,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,1505,1459,-6,0,0,-1,1500-1559,7,1506,1558,3,1620,1601,-19,0,0,-2,1600-1659,0,,0,75,62,1,289,,,,,,,0
2018,10,1,19393,5153,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,1640,1644,4,4,0,0,1600-1659,9,1653,1745,3,1800,1748,-12,0,0,-1,1800-1859,0,,0,80,64,1,289,,,,,,,0
2018,10,1,19393,396,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,2120,2114,-6,0,0,-1,2100-2159,9,2123,2245,9,2310,2254,-16,0,0,-2,2300-2359,0,,0,110,100,1,577,,,,,,,0
2018,10,1,19393,1748,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,1600,1633,33,33,1,2,1600-1659,11,1644,1808,12,1755,1820,25,25,1,1,1700-1759,0,,0,115,107,1,577,25,0,0,0,0,,0
2018,10,1,19393,3392,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,610,609,-1,0,0,-1,0600-0659,10,619,748,6,805,754,-11,0,0,-1,0800-0859,0,,0,115,105,1,577,,,,,,,0
2018,10,1,19393,4139,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,1150,1157,7,7,0,0,1100-1159,10,1207,1332,6,1350,1338,-12,0,0,-1,1300-1359,0,,0,120,101,1,577,,,,,,,0
2018,10,1,19393,5075,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,945,943,-2,0,0,-1,0900-0959,9,952,1120,9,1145,1129,-16,0,0,-2,1100-1159,0,,0,120,106,1,577,,,,,,,0
2018,10,1,19393,5615,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,1410,1405,-5,0,0,-1,1400-1459,15,1420,1549,11,1605,1600,-5,0,0,-1,1600-1659,0,,0,115,115,1,577,,,,,,,0
2018,10,1,19393,3716,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,74,825,829,4,4,0,0,0800-0859,22,851,1044,5,1050,1049,-1,0,0,-1,1000-1059,0,,0,205,200,1,1342,,,,,,,0
2018,10,1,19393,6765,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,74,1915,1925,10,10,0,0,1900-1959,24,1949,2141,4,2135,2145,10,10,0,0,2100-2159,0,,0,200,200,1,1342,,,,,,,0
2018,10,1,19393,1390,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,1530,1530,0,0,0,0,1500-1559,14,1544,1633,3,1640,1636,-4,0,0,-1,1600-1659,0,,0,70,66,1,283,,,,,,,0
2018,10,1,19393,3387,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,1725,1727,2,2,0,0,1700-1759,9,1736,1826,4,1830,1830,0,0,0,0,1800-1859,0,,0,65,63,1,283,,,,,,,0
2018,10,1,19393,3550,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,845,841,-4,0,0,-1,0800-0859,15,856,947,5,955,952,-3,0,0,-1,0900-0959,0,,0,70,71,1,283,,,,,,,0
2018,10,1,19393,4381,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,2225,2223,-2,0,0,-1,2200-2259,15,2238,2324,4,2340,2328,-12,0,0,-1,2300-2359,0,,0,75,65,1,283,,,,,,,0
2018,10,1,19393,4628,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,1115,1113,-2,0,0,-1,1100-1159,10,1123,1213,3,1230,1216,-14,0,0,-1,1200-1259,0,,0,75,63,1,283,,,,,,,0
2018,10,1,19393,6630,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10529,1052906,30529,BDL,"Hartford, CT",CT,Connecticut,11,2020,2014,-6,0,0,-1,2000-2059,12,2026,2113,5,2130,2118,-12,0,0,-1,2100-2159,0,,0,70,64,1,283,,,,,,,0
2018,10,1,19393,45,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10599,1059904,30599,BHM,"Birmingham, AL",AL,Alabama,51,1330,1326,-4,0,0,-1,1300-1359,11,1337,1412,2,1435,1414,-21,0,0,-2,1400-1459,0,,0,125,108,1,682,,,,,,,0
2018,10,1,19393,1156,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,620,616,-4,0,0,-1,0600-0659,10,626,650,5,705,655,-10,0,0,-1,0700-0759,0,,0,105,99,1,587,,,,,,,0
2018,10,1,19393,1308,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1920,1917,-3,0,0,-1,1900-1959,16,1933,1957,4,2010,2001,-9,0,0,-1,2000-2059,0,,0,110,104,1,587,,,,,,,0
2018,10,1,19393,3231,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,935,935,0,0,0,0,0900-0959,9,944,1010,3,1030,1013,-17,0,0,-2,1000-1059,0,,0,115,98,1,587,,,,,,,0
2018,10,1,19393,3703,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1255,1254,-1,0,0,-1,1200-1259,10,1304,1329,6,1345,1335,-10,0,0,-1,1300-1359,0,,0,110,101,1,587,,,,,,,0
2018,10,1,19393,4077,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1530,1542,12,12,0,0,1500-1559,9,1551,1624,7,1625,1631,6,6,0,0,1600-1659,0,,0,115,109,1,587,,,,,,,0
2018,10,1,19393,4210,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,2200,2205,5,5,0,0,2200-2259,8,2213,2236,4,2245,2240,-5,0,0,-1,2200-2259,0,,0,105,95,1,587,,,,,,,0
2018,10,1,19393,154,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1930,1941,11,11,0,0,1900-1959,20,2001,2059,7,2105,2106,1,1,0,0,2100-2159,0,,0,95,85,1,369,,,,,,,0
2018,10,1,19393,269,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1440,1633,113,113,1,7,1400-1459,12,1645,1744,8,1610,1752,102,102,1,6,1600-1659,0,,0,90,79,1,369,0,0,102,0,0,,0
2018,10,1,19393,506,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,2055,2051,-4,0,0,-1,2000-2059,15,2106,2200,9,2220,2209,-11,0,0,-1,2200-2259,0,,0,85,78,1,369,,,,,,,0
2018,10,1,19393,1155,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1120,1118,-2,0,0,-1,1100-1159,8,1126,1223,9,1255,1232,-23,0,0,-2,1200-1259,0,,0,95,74,1,369,,,,,,,0
2018,10,1,19393,1281,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,605,559,-6,0,0,-1,0600-0659,10,609,711,8,735,719,-16,0,0,-2,0700-0759,0,,0,90,80,1,369,,,,,,,0
2018,10,1,19393,3396,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,2220,12,112,112,1,7,2200-2259,11,23,117,8,2350,125,95,95,1,6,2300-2359,0,,0,90,73,1,369,95,0,0,0,0,,0
2018,10,1,19393,3430,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1725,,,,,,1700-1759,,,,,1850,,,,,,1800-1859,1,C,0,85,,1,369,,,,,,,0
2018,10,1,19393,3809,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,855,853,-2,0,0,-1,0800-0859,22,915,1015,6,1030,1021,-9,0,0,-1,1000-1059,0,,0,95,88,1,369,,,,,,,0
2018,10,1,19393,4239,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1620,1816,116,116,1,7,1600-1659,14,1830,1927,15,1750,1942,112,112,1,7,1700-1759,0,,0,90,86,1,369,0,0,112,0,0,,0
2018,10,1,19393,4507,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,715,715,0,0,0,0,0700-0759,13,728,831,5,845,836,-9,0,0,-1,0800-0859,0,,0,90,81,1,369,,,,,,,0
2018,10,1,19393,1522,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,1625,1624,-1,0,0,-1,1600-1659,11,1635,1724,2,1735,1726,-9,0,0,-1,1700-1759,0,,0,70,62,1,281,,,,,,,0
2018,10,1,19393,2790,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,1135,1130,-5,0,0,-1,1100-1159,9,1139,1224,4,1240,1228,-12,0,0,-1,1200-1259,0,,0,65,58,1,281,,,,,,,0
2018,10,1,19393,2889,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,1500,1452,-8,0,0,-1,1500-1559,13,1505,1552,2,1600,1554,-6,0,0,-1,1600-1659,0,,0,60,62,1,281,,,,,,,0
2018,10,1,19393,2953,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,2220,2215,-5,0,0,-1,2200-2259,8,2223,2308,3,2325,2311,-14,0,0,-1,2300-2359,0,,0,65,56,1,281,,,,,,,0
2018,10,1,19393,3617,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,935,936,1,1,0,0,0900-0959,15,951,1039,3,1045,1042,-3,0,0,-1,1000-1059,0,,0,70,66,1,281,,,,,,,0
2018,10,1,19393,3916,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,22,1910,1916,6,6,0,0,1900-1959,15,1931,2021,3,2010,2024,14,14,0,0,2000-2059,0,,0,60,68,1,281,,,,,,,0
