ID,Year,Fall,Name,NameType,Mass,Latitude,Longitude
23621,1848-01-01T00:00:00.000,Fell,Ski,Valid,850,59.73333,10.86667
23626,1868-01-01T00:00:00.000,Fell,Slavetic,Valid,1708,45.68333,15.6
23645,1818-01-01T00:00:00.000,Fell,Slobodka,Valid,2750,55.0,35.0
23660,1960-01-01T00:00:00.000,Fell,Soheria,Valid,72.900000000000006,27.13333,84.06667
23661,1877-01-01T00:00:00.000,Fell,Soko-Banja,Valid,80000,43.66667,21.86667
23663,1860-01-01T00:00:00.000,Fell,Sologne,Valid,54,47.36667,1.73333
53829,2011-01-01T00:00:00.000,Fell,Sołtmany,Valid,1066,54.00883,22.005
23667,1866-01-01T00:00:00.000,Fell,Sone,Valid,17100,35.16667,135.33333
23668,1993-01-01T00:00:00.000,Fell,Songyuan,Valid,36900,45.25,125.0
23670,1927-01-01T00:00:00.000,Fell,Sopot,Valid,958,44.41667,23.5
23671,1945-01-01T00:00:00.000,Fell,Soroti,Valid,2050,1.7,33.63333
23081,1883-01-01T00:00:00.000,Fell,St. Caprais-de-Quinsac,Valid,360,44.75,0.05
23082,1841-01-01T00:00:00.000,Fell,St. Christophe-la-Chartreuse,Valid,5500,46.95,-1.5
23083,1855-01-01T00:00:00.000,Fell,St. Denis Westrem,Valid,700,51.05,3.75
23087,1890-01-01T00:00:00.000,Fell,St. Germain-du-Pinel,Valid,4000,48.01667,-1.15
23089,1950-01-01T00:00:00.000,Fell,St. Louis,Valid,1000,38.7,-90.23333
23090,1903-01-01T00:00:00.000,Fell,St. Mark's,Valid,13780,-32.01667,27.41667
23091,1919-01-01T00:00:00.000,Fell,St. Mary's County,Valid,24.3,38.16667,-76.38333
23092,1866-01-01T00:00:00.000,Fell,St. Mesmin,Valid,8300,48.45,3.93333
23093,1910-01-01T00:00:00.000,Fell,St. Michel,Valid,17000,61.65,27.2
23097,1959-01-01T00:00:00.000,Fell,St.-Chinian,Valid,134.30000000000001,43.43333,2.95
23712,1876-01-01T00:00:00.000,Fell,Ställdalen,Valid,34000,59.93333,14.95
23713,1808-01-01T00:00:00.000,Fell,Stannern,Valid,52000,49.28333,15.56667
23717,1857-01-01T00:00:00.000,Fell,Stavropol,Valid,1500,45.05,41.98333
23099,1962-01-01T00:00:00.000,Fell,Ste. Marguerite,Valid,4960,50.76667,3.0
23724,1990-01-01T00:00:00.000,Fell,Sterlitamak,Valid,325000,53.66667,55.98333
23726,1647-01-01T00:00:00.000,Fell,Stolzenau,Valid,,52.53333,9.05
23728,1974-01-01T00:00:00.000,Fell,Stratford,Valid,50,41.2,-73.13333
23729,1917-01-01T00:00:00.000,Fell,Strathmore,Valid,13400,56.58333,-3.25
23732,1623-01-01T00:00:00.000,Fell,Stretchleigh,Valid,10400,50.38333,-3.95
23733,1994-01-01T00:00:00.000,Fell,St-Robert,Valid,25400,45.96861,-72.97806
23736,1924-01-01T00:00:00.000,Fell,Success,Valid,3500,36.48333,-90.66667
23737,1969-01-01T00:00:00.000,Fell,Suchy Dul,Valid,815.3,50.53806,16.26333
23738,1986-01-01T00:00:00.000,Fell,Suizhou,Valid,260000,31.61667,113.46667
48951,2008-01-01T00:00:00.000,Fell,Sulagiri,Valid,110000,12.66667,78.03333
23741,1916-01-01T00:00:00.000,Fell,Sultanpur,Valid,1710.5,25.93333,84.28333
23745,1935-01-01T00:00:00.000,Fell,Sungach,Valid,637,44.86667,133.16667
23760,1865-01-01T00:00:00.000,Fell,Supuhee,Valid,7235,26.71667,84.21667
55529,2012-01-01T00:00:00.000,Fell,Sutter's Mill,Valid,992.5,38.80389,-120.90806
23773,1954-01-01T00:00:00.000,Fell,Sylacauga,Valid,5560,33.18836,-86.2945
23776,1753-01-01T00:00:00.000,Fell,Tabor,Valid,7540,49.4,14.65
23778,1867-01-01T00:00:00.000,Fell,Tadjera,Valid,9000,36.18333,5.41667
23782,2000-01-01T00:00:00.000,Fell,Tagish Lake,Valid,10000,59.70444,-134.20139
23784,1991-01-01T00:00:00.000,Fell,Tahara,Valid,1000,34.72,137.305
23789,1880-01-01T00:00:00.000,Fell,Takenouchi,Valid,720,35.38333,134.9
23791,1995-01-01T00:00:00.000,Fell,Talampaya,Valid,1421,,
23795,1975-01-01T00:00:00.000,Fell,Tambakwatu,Valid,10500,-7.75,112.76667
48691,2008-01-01T00:00:00.000,Fell,Tamdakht,Valid,100000,31.16333,-7.015
23801,1918-01-01T00:00:00.000,Fell,Tané,Valid,905,35.43333,136.23333
23873,1965-01-01T00:00:00.000,Fell,Taonan,Valid,3850,45.4,122.9
23884,1931-01-01T00:00:00.000,Fell,Tatahouine,Valid,12000,32.95,10.41667
23885,1967-01-01T00:00:00.000,Fell,Tathlith,Valid,2500,19.38333,43.73333
23887,1929-01-01T00:00:00.000,Fell,Tauk,Valid,6000,35.13333,44.45
23888,1937-01-01T00:00:00.000,Fell,Tauti,Valid,21000,46.71667,23.5
23897,1879-01-01T00:00:00.000,Fell,Tenham,Valid,160000,-25.73333,142.95
23898,1872-01-01T00:00:00.000,Fell,Tennasilm,Valid,28500,58.03333,26.95
23908,1950-01-01T00:00:00.000,Fell,Thal,Valid,342,33.4,70.6
54493,2011-01-01T00:00:00.000,Fell,Thika,Valid,14200,-1.00278,37.15028
23976,2002-01-01T00:00:00.000,Fell,Thuathe,Valid,45300,-29.33333,27.58333
23984,1986-01-01T00:00:00.000,Fell,Tianzhang,Valid,2232,32.94667,118.99
23989,1878-01-01T00:00:00.000,Fell,Tieschitz,Valid,28000,49.6,17.11667
23998,1927-01-01T00:00:00.000,Fell,Tilden,Valid,74800,38.2,-89.68333
23999,1970-01-01T00:00:00.000,Fell,Tillaberi,Valid,3000,14.25,1.53333
24004,1807-01-01T00:00:00.000,Fell,Timochin,Valid,65500,54.5,35.2
24009,1934-01-01T00:00:00.000,Fell,Tirupati,Valid,230,13.63333,79.41667
54823,2011-01-01T00:00:00.000,Fell,Tissint,Valid,7000,29.48195,-7.61123
24011,1869-01-01T00:00:00.000,Fell,Tjabe,Valid,20000,-7.08333,111.53333
24012,1922-01-01T00:00:00.000,Fell,Tjerebon,Valid,16500,-6.66667,106.58333
24019,1905-01-01T00:00:00.000,Fell,Tomakovka,Valid,600,47.85,34.76667
